"partnerDesc","reporterDesc","cmdCode","qtyUnitAbbr","qty","altQtyUnitAbbr","altQty","primaryValue","bricsflag","date","gold_price"
"Germany","South Africa","710812","kg",16.785,"g",16785,1051382.974,"w",2020-09-01,61800.07554
"Ireland","South Africa","7108","kg",0.367,"g",367,11645.005,"w",2020-09-01,61800.07554
"Italy","South Africa","7108","kg",672.151,"g",672151,41476414.216,"w",2020-09-01,61800.07554
"Ireland","South Africa","710812","kg",0.078,"g",78,1944.568,"w",2020-09-01,61800.07554
"Italy","South Africa","710812","kg",672.151,"g",672151,41476414.216,"w",2020-09-01,61800.07554
"Ireland","South Africa","710813","kg",0.289,"g",289,9700.436,"w",2020-09-01,61800.07554
"Rwanda","Kenya","7108","kg",339,"kg",339,20264971.47,NA,2020-09-01,61800.07554
"Rwanda","Kenya","710812","kg",339,"kg",339,20264971.47,NA,2020-09-01,61800.07554
"Namibia","South Africa","7108","kg",0.5,"kg",0.5,1231.709,NA,2020-09-01,61800.07554
"Rwanda","South Africa","7108","kg",193,"kg",193,11098706.2,NA,2020-09-01,61800.07554
"Rwanda","South Africa","710812","kg",193,"kg",193,11098706.2,NA,2020-09-01,61800.07554
"Namibia","South Africa","710813","kg",0.5,"kg",0.5,1231.709,NA,2020-09-01,61800.07554
"India","South Africa","7108","kg",700,"kg",700,44262238.436,"b",2020-09-01,61800.07554
"Singapore","South Africa","7108","kg",178.19,"kg",178.19,12216955.313,NA,2020-09-01,61800.07554
"India","South Africa","710812","kg",700,"kg",700,44262238.436,"b",2020-09-01,61800.07554
"Singapore","South Africa","710813","kg",178.19,"kg",178.19,12216955.313,NA,2020-09-01,61800.07554
"Switzerland","South Africa","7108","kg",3652,"kg",3652,227964569.509,"w",2020-09-01,61800.07554
"Thailand","South Africa","7108","kg",6,"kg",6,370063.12,NA,2020-09-01,61800.07554
"Switzerland","South Africa","710812","kg",3652,"kg",3652,227964569.509,"w",2020-09-01,61800.07554
"Thailand","South Africa","710812","kg",6,"kg",6,370063.12,NA,2020-09-01,61800.07554
"Uganda","Kenya","7108","kg",311,"kg",311,17425675,NA,2020-09-01,61800.07554
"Uganda","Kenya","710813","kg",311,"kg",311,17425675,NA,2020-09-01,61800.07554
"United Kingdom","South Africa","7108","kg",4549.191,"g",4549191,276060456.24,"w",2020-09-01,61800.07554
"United Kingdom","South Africa","710813","kg",4549.191,"g",4549191,276060456.24,"w",2020-09-01,61800.07554
"Canada","South Africa","7108","kg",7.157,"g",7157,441485.133,"w",2020-10-01,61095.97521
"China","South Africa","7108","kg",1509.587,"g",1509587,71239117,"b",2020-10-01,61095.97521
"Canada","South Africa","710812","kg",7.123,"g",7123,439422.281,"w",2020-10-01,61095.97521
"China","South Africa","710812","kg",1050.79,"g",1050790,48765093,"b",2020-10-01,61095.97521
"Canada","South Africa","710813","kg",0.034,"g",34,2062.852,"w",2020-10-01,61095.97521
"China","South Africa","710813","kg",458.797,"g",458797,22474024,"b",2020-10-01,61095.97521
"Germany","South Africa","7108","kg",3.461,"g",3461,218433.122,"w",2020-10-01,61095.97521
"Germany","South Africa","710812","kg",3.461,"g",3461,218433.122,"w",2020-10-01,61095.97521
"Italy","South Africa","7108","kg",959.302,"g",959302,58646544.221,"w",2020-10-01,61095.97521
"Rep. of Korea","South Africa","7108","kg",149.297,"kg",149.297,9144000,"w",2020-10-01,61095.97521
"Italy","South Africa","710812","kg",959.302,"g",959302,58646544.221,"w",2020-10-01,61095.97521
"Rep. of Korea","South Africa","710812","kg",149.297,"kg",149.297,9144000,"w",2020-10-01,61095.97521
"Rwanda","Kenya","7108","kg",315.83,"kg",315.83,17480896.2,NA,2020-10-01,61095.97521
"Rwanda","Kenya","710812","kg",315.83,"kg",315.83,17480896.2,NA,2020-10-01,61095.97521
"New Zealand","South Africa","7108","kg",0.057,"g",57,4193.527,"w",2020-10-01,61095.97521
"New Zealand","South Africa","710813","kg",0.057,"g",57,4193.527,"w",2020-10-01,61095.97521
"India","South Africa","7108","kg",2500,"kg",2500,152775574.39,"b",2020-10-01,61095.97521
"Singapore","South Africa","7108","kg",1.17,"kg",1.17,72778.764,NA,2020-10-01,61095.97521
"India","South Africa","710812","kg",2500,"kg",2500,152775574.39,"b",2020-10-01,61095.97521
"Singapore","South Africa","710813","kg",1.17,"kg",1.17,72778.764,NA,2020-10-01,61095.97521
"Switzerland","South Africa","7108","kg",6101.049,NA,NA,371736240.243,"w",2020-10-01,61095.97521
"Thailand","South Africa","7108","kg",8,"kg",8,480834.506,NA,2020-10-01,61095.97521
"Switzerland","South Africa","710812","kg",6101,"kg",6101,371734161.306,"w",2020-10-01,61095.97521
"Thailand","South Africa","710812","kg",8,"kg",8,480834.506,NA,2020-10-01,61095.97521
"Switzerland","South Africa","710813","kg",0.049,NA,NA,2078.937,"w",2020-10-01,61095.97521
"Uganda","Kenya","7108","kg",156,"kg",156,8659917,NA,2020-10-01,61095.97521
"Uganda","Kenya","710813","kg",156,"kg",156,8659917,NA,2020-10-01,61095.97521
"United Kingdom","South Africa","7108","kg",10461.8,"g",10461800,644818684.132,"w",2020-10-01,61095.97521
"United Kingdom","South Africa","710813","kg",10461.8,"g",10461800,644818684.132,"w",2020-10-01,61095.97521
"Australia","South Africa","7108","kg",1.21,NA,NA,63310.406,"w",2020-11-01,59912.82945
"Belgium","South Africa","7108","kg",34.68,"kg",34.68,1801445.869,"w",2020-11-01,59912.82945
"Australia","South Africa","710812","kg",1.21,NA,NA,63310.406,"w",2020-11-01,59912.82945
"Belgium","South Africa","710813","kg",34.68,"kg",34.68,1801445.869,"w",2020-11-01,59912.82945
"Canada","South Africa","7108","kg",251.965,"g",251965,14951274.175,"w",2020-11-01,59912.82945
"China","South Africa","7108","kg",2034.626,"g",2034626,95964270,"b",2020-11-01,59912.82945
"Denmark","South Africa","7108","kg",0.031,"g",31,2267.346,"w",2020-11-01,59912.82945
"Canada","South Africa","710812","kg",250.099,"g",250099,14832210.257,"w",2020-11-01,59912.82945
"China","South Africa","710812","kg",1393.25,"g",1393250,63950386,"b",2020-11-01,59912.82945
"Denmark","South Africa","710812","kg",0.031,"g",31,2267.346,"w",2020-11-01,59912.82945
"Canada","South Africa","710813","kg",1.866,"g",1866,119063.918,"w",2020-11-01,59912.82945
"China","South Africa","710813","kg",641.376,"g",641376,32013884,"b",2020-11-01,59912.82945
"Germany","South Africa","7108","kg",1.555,"g",1555,95331.792,"w",2020-11-01,59912.82945
"China, Hong Kong SAR","South Africa","7108","kg",400,"kg",400,24429313.278,"b",2020-11-01,59912.82945
"Germany","South Africa","710812","kg",1.555,"g",1555,95331.792,"w",2020-11-01,59912.82945
"China, Hong Kong SAR","South Africa","710812","kg",400,"kg",400,24429313.278,"b",2020-11-01,59912.82945
"Ireland","South Africa","7108","kg",0.958,"g",958,27225.986,"w",2020-11-01,59912.82945
"Italy","South Africa","7108","kg",709.799,"g",709799,42364927.241,"w",2020-11-01,59912.82945
"Italy","South Africa","710812","kg",709.799,"g",709799,42364927.241,"w",2020-11-01,59912.82945
"Ireland","South Africa","710813","kg",0.958,"g",958,27225.986,"w",2020-11-01,59912.82945
"Rwanda","Kenya","7108","kg",327,"kg",327,18766645.51,NA,2020-11-01,59912.82945
"Rwanda","Kenya","710812","kg",327,"kg",327,18766645.51,NA,2020-11-01,59912.82945
"India","South Africa","7108","kg",3600,"kg",3600,219473432.686,"b",2020-11-01,59912.82945
"Singapore","South Africa","7108","kg",12,"kg",12,738260.183,NA,2020-11-01,59912.82945
"India","South Africa","710812","kg",3600,"kg",3600,219473432.686,"b",2020-11-01,59912.82945
"Singapore","South Africa","710813","kg",12,"kg",12,738260.183,NA,2020-11-01,59912.82945
"Switzerland","South Africa","7108","kg",0.168,NA,NA,7762.001,"w",2020-11-01,59912.82945
"Thailand","South Africa","7108","kg",66,"kg",66,3888603.651,NA,2020-11-01,59912.82945
"Thailand","South Africa","710812","kg",66,"kg",66,3888603.651,NA,2020-11-01,59912.82945
"Switzerland","South Africa","710813","kg",0.168,NA,NA,7762.001,"w",2020-11-01,59912.82945
"Uganda","Kenya","7108","kg",308,"kg",308,16800215,NA,2020-11-01,59912.82945
"Uganda","Kenya","710813","kg",308,"kg",308,16800215,NA,2020-11-01,59912.82945
"Uganda","South Africa","7108","kg",288,"kg",288,17360614,NA,2020-11-01,59912.82945
"United Kingdom","South Africa","7108","kg",6522.15,"g",6522150,397276562.836,"w",2020-11-01,59912.82945
"Uganda","South Africa","710813","kg",288,"kg",288,17360614,NA,2020-11-01,59912.82945
"United Kingdom","South Africa","710813","kg",6522.15,"g",6522150,397276562.836,"w",2020-11-01,59912.82945
"Canada","South Africa","7108","kg",79.298,"g",79298,5003560.446,"w",2020-12-01,59671.6992
"China","South Africa","7108","kg",2126.125,"g",2126125,101908048,"b",2020-12-01,59671.6992
"Canada","South Africa","710812","kg",79.298,"g",79298,5003560.446,"w",2020-12-01,59671.6992
"China","South Africa","710812","kg",1501.38,"g",1501380,71115682,"b",2020-12-01,59671.6992
"China","South Africa","710813","kg",624.745,"g",624745,30792366,"b",2020-12-01,59671.6992
"Italy","South Africa","7108","kg",765.139,"g",765139,46276186.924,"w",2020-12-01,59671.6992
"Italy","South Africa","710812","kg",765.139,"g",765139,46276186.924,"w",2020-12-01,59671.6992
"Rwanda","Kenya","7108","kg",56,"kg",56,3036760.46,NA,2020-12-01,59671.6992
"Rwanda","Kenya","710812","kg",56,"kg",56,3036760.46,NA,2020-12-01,59671.6992
"India","South Africa","7108","kg",8125,"kg",8125,479510330.853,"b",2020-12-01,59671.6992
"Singapore","South Africa","7108","kg",16.54,"kg",16.54,992897.821,NA,2020-12-01,59671.6992
"India","South Africa","710812","kg",8125,"kg",8125,479510330.853,"b",2020-12-01,59671.6992
"Singapore","South Africa","710813","kg",16.54,"kg",16.54,992897.821,NA,2020-12-01,59671.6992
"Spain","South Africa","7108","kg",1,"g",1000,7835.542,"w",2020-12-01,59671.6992
"Spain","South Africa","710813","kg",1,"g",1000,7835.542,"w",2020-12-01,59671.6992
"Switzerland","South Africa","7108","kg",5013,"kg",5013,300971688.868,"w",2020-12-01,59671.6992
"Thailand","South Africa","7108","kg",44,"kg",44,2555916.067,NA,2020-12-01,59671.6992
"Switzerland","South Africa","710812","kg",5013,"kg",5013,300971688.868,"w",2020-12-01,59671.6992
"Thailand","South Africa","710812","kg",44,"kg",44,2555916.067,NA,2020-12-01,59671.6992
"Uganda","Kenya","7108","kg",303,"kg",303,16346215,NA,2020-12-01,59671.6992
"Uganda","Kenya","710813","kg",303,"kg",303,16346215,NA,2020-12-01,59671.6992
"Uganda","South Africa","7108","kg",590,"kg",590,35351010,NA,2020-12-01,59671.6992
"United Kingdom","South Africa","7108","kg",5017.23,"g",5017230,303951417.004,"w",2020-12-01,59671.6992
"USA","South Africa","7108","kg",1060.53,"g",1060530,63165918,"w",2020-12-01,59671.6992
"USA","South Africa","710812","kg",1060.53,"g",1060530,63165918,"w",2020-12-01,59671.6992
"Uganda","South Africa","710813","kg",590,"kg",590,35351010,NA,2020-12-01,59671.6992
"United Kingdom","South Africa","710813","kg",5017.23,"g",5017230,303951417.004,"w",2020-12-01,59671.6992
"Canada","South Africa","7108","kg",4.385,"g",4385,268903.941,"w",2021-01-01,60025.3569
"China","South Africa","7108","kg",1508.462,"g",1508462,71770855,"b",2021-01-01,60025.3569
"Denmark","South Africa","7108","kg",0.031,"g",31,3432.871,"w",2021-01-01,60025.3569
"Canada","South Africa","710812","kg",4.385,"g",4385,268903.941,"w",2021-01-01,60025.3569
"China","South Africa","710812","kg",943.985,"g",943985,44228818,"b",2021-01-01,60025.3569
"Denmark","South Africa","710812","kg",0.031,"g",31,3432.871,"w",2021-01-01,60025.3569
"China","South Africa","710813","kg",564.477,"g",564477,27542037,"b",2021-01-01,60025.3569
"Japan","Kenya","7108","kg",0.03,"g",30,1947.999,"w",2021-01-01,60025.3569
"Japan","Kenya","710813","kg",0.03,"g",30,1947.999,"w",2021-01-01,60025.3569
"Italy","South Africa","7108","kg",531.741,"g",531741,31896505.635,"w",2021-01-01,60025.3569
"Italy","South Africa","710812","kg",531.741,"g",531741,31896505.635,"w",2021-01-01,60025.3569
"Rwanda","Kenya","7108","kg",119,"kg",119,6810036.77,NA,2021-01-01,60025.3569
"Rwanda","Kenya","710812","kg",119,"kg",119,6810036.77,NA,2021-01-01,60025.3569
"India","South Africa","7108","kg",4090,"kg",4090,244878221.891,"b",2021-01-01,60025.3569
"Singapore","South Africa","7108","kg",2,"kg",2,125392.871,NA,2021-01-01,60025.3569
"India","South Africa","710812","kg",4090,"kg",4090,244878221.891,"b",2021-01-01,60025.3569
"Singapore","South Africa","710813","kg",2,"kg",2,125392.871,NA,2021-01-01,60025.3569
"Switzerland","South Africa","7108","kg",4514,"kg",4514,276447568.499,"w",2021-01-01,60025.3569
"Thailand","South Africa","7108","kg",4,"kg",4,236292.103,NA,2021-01-01,60025.3569
"Switzerland","South Africa","710812","kg",4514,"kg",4514,276447568.499,"w",2021-01-01,60025.3569
"Thailand","South Africa","710812","kg",4,"kg",4,236292.103,NA,2021-01-01,60025.3569
"United Kingdom","South Africa","7108","kg",7028.3,"g",7028300,430274418.107,"w",2021-01-01,60025.3569
"United Kingdom","South Africa","710813","kg",7028.3,"g",7028300,430274418.107,"w",2021-01-01,60025.3569
"Australia","South Africa","7108","kg",0.036,NA,NA,1981.699,"w",2021-02-01,58134.89574
"Belgium","South Africa","7108","kg",97.36,"kg",97.36,4526908.834,"w",2021-02-01,58134.89574
"Australia","South Africa","710813","kg",0.036,NA,NA,1981.699,"w",2021-02-01,58134.89574
"Belgium","South Africa","710813","kg",97.36,"kg",97.36,4526908.834,"w",2021-02-01,58134.89574
"Canada","South Africa","7108","kg",34.591,"g",34591,1250749.416,"w",2021-02-01,58134.89574
"China","South Africa","7108","kg",484.721,"g",484721,23536605,"b",2021-02-01,58134.89574
"Denmark","South Africa","7108","kg",0.5,"g",500,3850.802,"w",2021-02-01,58134.89574
"Canada","South Africa","710812","kg",34.591,"g",34591,1250749.416,"w",2021-02-01,58134.89574
"China","South Africa","710812","kg",279.233,"g",279233,13274725,"b",2021-02-01,58134.89574
"Denmark","South Africa","710812","kg",0.5,"g",500,3850.802,"w",2021-02-01,58134.89574
"China","South Africa","710813","kg",205.488,"g",205488,10261880,"b",2021-02-01,58134.89574
"Ireland","South Africa","7108","kg",1.417,"g",1417,94910.445,"w",2021-02-01,58134.89574
"Italy","South Africa","7108","kg",435.415,"g",435415,25803274.588,"w",2021-02-01,58134.89574
"Italy","South Africa","710812","kg",435.415,"g",435415,25803274.588,"w",2021-02-01,58134.89574
"Ireland","South Africa","710813","kg",1.417,"g",1417,94910.445,"w",2021-02-01,58134.89574
"Rwanda","Kenya","7108","kg",101,"kg",101,5951494.28,NA,2021-02-01,58134.89574
"Rwanda","Kenya","710812","kg",101,"kg",101,5951494.28,NA,2021-02-01,58134.89574
"Netherlands","South Africa","7108","kg",0.11,"g",110,375.035,"w",2021-02-01,58134.89574
"Netherlands","South Africa","710811","kg",0.11,"g",110,375.035,"w",2021-02-01,58134.89574
"India","South Africa","7108","kg",10185,"kg",10185,600636906.077,"b",2021-02-01,58134.89574
"Singapore","South Africa","7108","kg",3000.86,"kg",3000.86,177242793.655,NA,2021-02-01,58134.89574
"India","South Africa","710812","kg",10185,"kg",10185,600636906.077,"b",2021-02-01,58134.89574
"Singapore","South Africa","710813","kg",3000.86,"kg",3000.86,177242793.655,NA,2021-02-01,58134.89574
"Spain","South Africa","7108","kg",0.008,"g",8,16907.759,"w",2021-02-01,58134.89574
"Spain","South Africa","710812","kg",0.008,"g",8,16907.759,"w",2021-02-01,58134.89574
"Switzerland","Kenya","7108","kg",5,"kg",5,212834.433,"w",2021-02-01,58134.89574
"Switzerland","Kenya","710812","kg",5,"kg",5,212834.433,"w",2021-02-01,58134.89574
"Switzerland","South Africa","7108","kg",4085.187,NA,NA,239454252.003,"w",2021-02-01,58134.89574
"Thailand","South Africa","7108","kg",701,"kg",701,40209852.33,NA,2021-02-01,58134.89574
"Switzerland","South Africa","710812","kg",4085,"kg",4085,239446668.407,"w",2021-02-01,58134.89574
"Thailand","South Africa","710812","kg",701,"kg",701,40209852.33,NA,2021-02-01,58134.89574
"Switzerland","South Africa","710813","kg",0.187,NA,NA,7583.596,"w",2021-02-01,58134.89574
"Turkey","South Africa","7108","kg",2759.85,"g",2759850,159634072,"w",2021-02-01,58134.89574
"United Kingdom","South Africa","7108","kg",1254.481,"g",1254481,75437649.283,"w",2021-02-01,58134.89574
"USA","South Africa","7108","kg",1826.26,"g",1826260,100634532,"w",2021-02-01,58134.89574
"Turkey","South Africa","710812","kg",2759.85,"g",2759850,159634072,"w",2021-02-01,58134.89574
"USA","South Africa","710812","kg",1826.26,"g",1826260,100634532,"w",2021-02-01,58134.89574
"United Kingdom","South Africa","710813","kg",1254.481,"g",1254481,75437649.283,"w",2021-02-01,58134.89574
"Belgium","South Africa","7108","kg",101.69,"kg",101.69,4223419.073,"w",2021-03-01,55241.33274
"Belgium","South Africa","710813","kg",101.69,"kg",101.69,4223419.073,"w",2021-03-01,55241.33274
"Canada","South Africa","7108","kg",174.302,"g",174302,10401094.67,"w",2021-03-01,55241.33274
"China","South Africa","7108","kg",4718.265,"g",4718265,245744993,"b",2021-03-01,55241.33274
"Canada","South Africa","710812","kg",164.946,"g",164946,9828456.259,"w",2021-03-01,55241.33274
"China","South Africa","710812","kg",3944.81,"g",3944810,206508778,"b",2021-03-01,55241.33274
"Canada","South Africa","710813","kg",9.356,"g",9356,572638.411,"w",2021-03-01,55241.33274
"China","South Africa","710813","kg",773.455,"g",773455,39236215,"b",2021-03-01,55241.33274
"Germany","South Africa","7108","kg",350.689,"g",350689,19259068.645,"w",2021-03-01,55241.33274
"Germany","South Africa","710812","kg",350.689,"g",350689,19259068.645,"w",2021-03-01,55241.33274
"Italy","South Africa","7108","kg",45.515,"g",45515,2596211.281,"w",2021-03-01,55241.33274
"Malaysia","South Africa","7108","kg",172,"kg",172,9843014.782,NA,2021-03-01,55241.33274
"Italy","South Africa","710812","kg",45.515,"g",45515,2596211.281,"w",2021-03-01,55241.33274
"Malaysia","South Africa","710812","kg",172,"kg",172,9843014.782,NA,2021-03-01,55241.33274
"Namibia","South Africa","7108","kg",4,"kg",4,695.41,NA,2021-03-01,55241.33274
"Namibia","South Africa","710813","kg",4,"kg",4,695.41,NA,2021-03-01,55241.33274
"India","South Africa","7108","kg",8675,"kg",8675,487268109.025,"b",2021-03-01,55241.33274
"Singapore","South Africa","7108","kg",2092.65,"kg",2092.65,116874776.727,NA,2021-03-01,55241.33274
"India","South Africa","710812","kg",8675,"kg",8675,487268109.025,"b",2021-03-01,55241.33274
"Singapore","South Africa","710812","kg",2057.19,"kg",2057.19,114908281.486,NA,2021-03-01,55241.33274
"Singapore","South Africa","710813","kg",35.46,"kg",35.46,1966495.241,NA,2021-03-01,55241.33274
"Switzerland","Kenya","7108","kg",7,"kg",7,313576.695,"w",2021-03-01,55241.33274
"Switzerland","Kenya","710812","kg",7,"kg",7,313576.695,"w",2021-03-01,55241.33274
