typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H6,HS,true,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4,false,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,330343.77,false,8,kg,330343.77,false,330343.77,false,0,false,,6290619492.687,6290619492.687,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,true,710811,"Metals; gold, non-monetary, powder",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,108,false,,false,0,false,,384.385,384.385,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,72,BWA,Botswana,0,W00,World,H6,HS,true,710811,"Metals; gold, non-monetary, powder",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,102,false,,false,0,false,,365.74,365.74,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,true,710811,"Metals; gold, non-monetary, powder",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,1,false,,false,0,false,,0.542,0.542,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H6,HS,true,710811,"Metals; gold, non-monetary, powder",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,5,false,,false,0,false,,18.103,18.103,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,14,false,,false,0,false,,227.477,227.477,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,748,SWZ,Eswatini,0,W00,World,H6,HS,true,710812,"Metals; gold, non-monetary, unwrought (but not powder)",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,14,false,,false,0,false,,227.477,227.477,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,330361.17,false,,false,0,false,,6290623249.656,6290623249.656,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,426,LSO,Lesotho,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,false,8,kg,2,false,,false,0,false,,10.786,10.786,0,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,516,NAM,Namibia,0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.404,true,8,kg,15.4,false,5.404,true,0,false,,3746.183,3746.183,6,false,true
C,A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,899,_X ,"Areas, nes",0,W00,World,H6,HS,true,710813,"Metals; gold, semi-manufactured",6,true,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,330343.77,false,8,kg,330343.77,false,330343.77,false,0,false,,6290619492.687,6290619492.687,0,false,true
