typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710811","Metals; gold, non-monetary, powder","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","1","false","0","true","0","false","11.898","0","11.898","6","false","true",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710811","Metals; gold, non-monetary, powder","6","true","C00","TOTAL CPC","0","3200","Road","-1","N/A","0","true","8","kg","1","false","0","true","0","false","11.898","0","11.898","6","false","true",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710811","Metals; gold, non-monetary, powder","6","true","C01","Clearance for home use","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","1","false","0","true","0","false","11.898","0","11.898","6","false","true",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710811","Metals; gold, non-monetary, powder","6","true","C01","Clearance for home use","0","3200","Road","-1","N/A","0","true","8","kg","1","false","0","true","0","false","11.898","0","11.898","6","true","false",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1779","false","8","kg","1779","false","1779","false","0","false","58371700.157","0","58371700.157","0","false","true",
"C","M","20170101","2017","1","201701","764","THA","Thailand","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","128","false","8","kg","128","false","128","false","0","false","4937705.81","0","4937705.81","0","false","true",
"C","M","20170101","2017","1","201701","784","ARE","United Arab Emirates","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","824.21","false","8","kg","824.21","false","824.21","false","0","false","28453595.771","0","28453595.771","0","true","false",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","1779","false","8","kg","1779","false","1779","false","0","false","58371700.157","0","58371700.157","0","false","true",
"C","M","20170101","2017","1","201701","764","THA","Thailand","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","107","false","8","kg","107","false","107","false","0","false","4127913.77","0","4127913.77","0","true","false",
"C","M","20170101","2017","1","201701","764","THA","Thailand","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","3200","Road","8","kg","21","false","8","kg","21","false","21","false","0","false","809792.04","0","809792.04","0","true","false",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C01","Clearance for home use","0","0","TOTAL MOT","8","kg","1779","false","8","kg","1779","false","1779","false","0","false","58371700.157","0","58371700.157","0","false","true",
"C","M","20170101","2017","1","201701","757","CHE","Switzerland","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C01","Clearance for home use","0","1000","Air","8","kg","1779","false","8","kg","1779","false","1779","false","0","false","58371700.157","0","58371700.157","0","true","false",
"C","M","20170101","2017","1","201701","784","ARE","United Arab Emirates","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3.04","false","8","kg","3.04","false","3.04","false","0","false","72650.403","0","72650.403","0","true","false",
"C","M","20170101","2017","1","201701","826","GBR","United Kingdom","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5891.09","false","15","g","5891090","false","5891","false","0","false","235336156.807",,"235336156.807","0","false","true",
"C","M","20170101","2017","1","201701","842","USA","USA","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10.731","false","15","g","10731","false","10.731","false","0","false","459195","417450","459195","0","false","true",
"C","M","20170101","2017","1","201701","826","GBR","United Kingdom","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","1000","Air","8","kg","5891.09","false","15","g","5891090","false","5891","false","0","false","235336156.807",,"235336156.807","0","false","true",
"C","M","20170101","2017","1","201701","842","USA","USA","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10.731","false","15","g","10731","false","10.731","false","0","false","459195","417450","459195","0","true","false",
"C","M","20170101","2017","1","201701","826","GBR","United Kingdom","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5891.09","false","15","g","5891090","false","5891","false","0","false","235336156.807",,"235336156.807","0","false","true",
